,chr,start,end,strand,gene_id,gene_type,gene_name
10381,chr11,6107684,6108835,+,ENSG00000180919.3,protein_coding,OR56B4
10382,chr11,6169355,6170326,-,ENSG00000255307.2,protein_coding,OR52B2
10383,chr11,6199224,6200186,+,ENSG00000175485.3,protein_coding,OR52W1
10384,chr11,6205557,6211135,+,ENSG00000180878.3,protein_coding,C11orf42
10385,chr11,6211345,6234711,-,ENSG00000051009.11,protein_coding,FHIP1B
10386,chr11,6234765,6244479,+,ENSG00000132259.13,protein_coding,CNGA4
10387,chr11,6259806,6272127,+,ENSG00000110148.10,protein_coding,CCKBR
10388,chr11,6318946,6320532,-,ENSG00000170955.10,protein_coding,CAVIN3
10389,chr11,6390440,6394998,+,ENSG00000166311.10,protein_coding,SMPD1
10390,chr11,6395125,6419414,-,ENSG00000166313.20,protein_coding,APBB1
10391,chr11,6431049,6442617,-,ENSG00000110169.12,protein_coding,HPX
10392,chr11,6448613,6474459,-,ENSG00000110171.21,protein_coding,TRIM3
10393,chr11,6474683,6481479,-,ENSG00000132254.13,protein_coding,ARFIP2
10394,chr11,6481485,6508978,+,ENSG00000283977.1,protein_coding,ENSG00000283977
10395,chr11,6481501,6484681,+,ENSG00000132286.12,protein_coding,TIMM10B
10396,chr11,6497260,6593758,+,ENSG00000179532.13,protein_coding,DNHD1
10397,chr11,6595072,6603616,-,ENSG00000132275.11,protein_coding,RRP8
10398,chr11,6603708,6610874,+,ENSG00000166333.14,protein_coding,ILK
10399,chr11,6606294,6612539,-,ENSG00000166337.11,protein_coding,TAF10
10400,chr11,6612768,6619448,-,ENSG00000166340.18,protein_coding,TPP1
10401,chr11,6621330,6655809,-,ENSG00000166341.9,protein_coding,DCHS1
10402,chr11,6680385,6683340,-,ENSG00000158042.9,protein_coding,MRPL17
10403,chr11,6765626,6771976,-,ENSG00000188124.4,protein_coding,OR2AG2
10404,chr11,6783020,6791558,+,ENSG00000279486.6,protein_coding,OR2AG1
10405,chr11,6791736,6799689,-,ENSG00000184933.6,protein_coding,OR6A2
10406,chr11,6845683,6846636,+,ENSG00000166363.6,protein_coding,OR10A5
10407,chr11,6863057,6874717,+,ENSG00000170790.6,protein_coding,OR10A2
10408,chr11,6876625,6877619,+,ENSG00000170782.3,protein_coding,OR10A4
10409,chr11,6891574,6892500,-,ENSG00000166368.3,protein_coding,OR2D2
10410,chr11,6921002,6921994,+,ENSG00000178358.5,protein_coding,OR2D3
10411,chr11,6926404,7001004,+,ENSG00000149054.16,protein_coding,ZNF215
10412,chr11,6997085,7020346,-,ENSG00000149050.10,protein_coding,ZNF214
10413,chr11,7020479,7071526,+,ENSG00000158077.5,protein_coding,NLRP14
10414,chr11,7088998,7091148,+,ENSG00000170748.7,protein_coding,RBMXL2
10415,chr11,7238778,7469043,+,ENSG00000170743.17,protein_coding,SYT9
10416,chr11,7485388,7511377,+,ENSG00000183801.8,protein_coding,OLFML1
10417,chr11,7513298,7657127,+,ENSG00000166387.14,protein_coding,PPFIBP2
10418,chr11,7665100,7677222,-,ENSG00000166394.15,protein_coding,CYB5R2
10419,chr11,7689437,7706477,-,ENSG00000183378.13,protein_coding,OVCH2
10420,chr11,7795974,7796942,-,ENSG00000183303.3,protein_coding,OR5P2
10421,chr11,7824818,7830840,-,ENSG00000182334.3,protein_coding,OR5P3
10422,chr11,7924592,7931268,-,ENSG00000279000.4,protein_coding,OR10A6
10423,chr11,7937171,7941708,-,ENSG00000170683.7,protein_coding,OR10A3
10424,chr11,7957537,7965447,-,ENSG00000182261.5,protein_coding,NLRP10
10425,chr11,7970251,8001862,+,ENSG00000175390.15,protein_coding,EIF3F
10426,chr11,8019244,8106243,+,ENSG00000166402.9,protein_coding,TUB
10427,chr11,8106056,8169055,-,ENSG00000166405.16,protein_coding,RIC3
10428,chr11,8224309,8268716,-,ENSG00000166407.14,protein_coding,LMO1
10429,chr11,8391868,8594289,-,ENSG00000130413.16,protein_coding,STK33
10430,chr11,8612037,8682694,-,ENSG00000166436.18,protein_coding,TRIM66
10431,chr11,8682788,8714759,+,ENSG00000166441.13,protein_coding,RPL27A
10432,chr11,8693351,8910951,-,ENSG00000166444.19,protein_coding,DENND2B
10433,chr11,8911139,8920084,+,ENSG00000166452.12,protein_coding,AKIP1
10434,chr11,8920076,8933006,-,ENSG00000176029.14,protein_coding,C11orf16
10435,chr11,8937578,8943016,-,ENSG00000176009.4,protein_coding,ASCL3
10436,chr11,8947202,8965011,-,ENSG00000175348.11,protein_coding,TMEM9B
10437,chr11,8965682,9005288,-,ENSG00000175352.12,protein_coding,NRIP3
10438,chr11,9019476,9138114,-,ENSG00000175356.14,protein_coding,SCUBE2
10439,chr11,9138825,9265959,-,ENSG00000184014.9,protein_coding,DENND5A
10440,chr11,9280654,9314636,-,ENSG00000166471.11,protein_coding,TMEM41B
10441,chr11,9384652,9448127,+,ENSG00000205339.10,protein_coding,IPO7
10442,chr11,9460319,9528524,+,ENSG00000166478.10,protein_coding,ZNF143
10443,chr11,9573670,9593457,+,ENSG00000166483.12,protein_coding,WEE1
10444,chr11,9664077,9752993,+,ENSG00000133789.15,protein_coding,SWAP70
10445,chr11,9776776,10304877,-,ENSG00000133812.18,protein_coding,SBF2
10446,chr11,10305073,10307397,+,ENSG00000148926.10,protein_coding,ADM
10447,chr11,10308313,10507579,+,ENSG00000133805.16,protein_coding,AMPD3
10448,chr11,10511673,10541230,-,ENSG00000110315.7,protein_coding,RNF141
10449,chr11,10556966,10611689,-,ENSG00000133800.9,protein_coding,LYVE1
10450,chr11,10573091,10693988,-,ENSG00000072952.20,protein_coding,IRAG1
10451,chr11,10751246,10801625,+,ENSG00000198730.9,protein_coding,CTR9
10452,chr11,10797050,10808940,-,ENSG00000110321.19,protein_coding,EIF4G2
10453,chr11,10812074,10858796,-,ENSG00000236287.8,protein_coding,ZBED5
10454,chr11,11270877,11622005,-,ENSG00000110328.6,protein_coding,GALNT18
10455,chr11,11351942,11353250,-,ENSG00000254598.3,protein_coding,CSNK2A3
10456,chr11,11841423,11961887,+,ENSG00000170242.19,protein_coding,USP47
10457,chr11,11956207,12009769,-,ENSG00000050165.19,protein_coding,DKK3
10458,chr11,12094008,12359144,+,ENSG00000133816.18,protein_coding,MICAL2
10459,chr11,12377563,12535356,+,ENSG00000197702.14,protein_coding,PARVA
10460,chr11,12674421,12944737,+,ENSG00000187079.20,protein_coding,TEAD1
10461,chr11,13009316,13012119,+,ENSG00000189431.8,protein_coding,RASSF10
10462,chr11,13276652,13387266,+,ENSG00000133794.20,protein_coding,ARNTL
10463,chr11,13388008,13463297,-,ENSG00000148925.11,protein_coding,BTBD10
10464,chr11,13492054,13496181,-,ENSG00000152266.7,protein_coding,PTH
10465,chr11,13668668,13732346,+,ENSG00000197601.14,protein_coding,FAR1
10466,chr11,13962723,14268133,+,ENSG00000262655.4,protein_coding,SPON1
10467,chr11,14277922,14364506,-,ENSG00000133818.14,protein_coding,RRAS2
10468,chr11,14443440,14500027,-,ENSG00000129083.13,protein_coding,COPB1
10469,chr11,14493783,14520344,-,ENSG00000256206.2,protein_coding,ENSG00000256206
10470,chr11,14504874,14643635,-,ENSG00000129084.18,protein_coding,PSMA1
10471,chr11,14643804,14872044,+,ENSG00000152270.9,protein_coding,PDE3B
10472,chr11,14877440,14892231,-,ENSG00000186104.11,protein_coding,CYP2R1
10473,chr11,14904997,15082342,+,ENSG00000175868.14,protein_coding,CALCB
10474,chr11,14966622,14972354,-,ENSG00000110680.14,protein_coding,CALCA
10475,chr11,15112424,15247208,+,ENSG00000188487.12,protein_coding,INSC
10476,chr11,15966449,16739591,-,ENSG00000110693.19,protein_coding,SOX6
10477,chr11,16613132,16758340,+,ENSG00000110696.10,protein_coding,C11orf58
10478,chr11,16777297,17014415,-,ENSG00000166689.18,protein_coding,PLEKHA7
10479,chr11,17074388,17077715,-,ENSG00000110700.7,protein_coding,RPS13
10480,chr11,17077730,17207986,-,ENSG00000011405.14,protein_coding,PIK3C2A
10481,chr11,17208153,17349980,+,ENSG00000070081.18,protein_coding,NUCB2
10482,chr11,17351800,17377341,+,ENSG00000188211.9,protein_coding,NCR3LG1
10483,chr11,17365172,17389331,-,ENSG00000187486.7,protein_coding,KCNJ11
10484,chr11,17392498,17476894,-,ENSG00000006071.16,protein_coding,ABCC8
10485,chr11,17493895,17544416,-,ENSG00000006611.17,protein_coding,USH1C
10486,chr11,17547259,17647150,+,ENSG00000188162.12,protein_coding,OTOG
10487,chr11,17719571,17722136,+,ENSG00000129152.4,protein_coding,MYOD1
10488,chr11,17734774,17856804,+,ENSG00000129159.9,protein_coding,KCNC1
10489,chr11,17788048,18013047,-,ENSG00000129158.11,protein_coding,SERGEF
10490,chr11,18017555,18046269,-,ENSG00000129167.10,protein_coding,TPH1
10491,chr11,18069935,18106087,-,ENSG00000166788.10,protein_coding,SAAL1
10492,chr11,18120955,18138488,+,ENSG00000179826.8,protein_coding,MRGPRX3
10493,chr11,18172837,18174280,+,ENSG00000179817.5,protein_coding,MRGPRX4
10494,chr11,18231355,18236802,-,ENSG00000148965.10,protein_coding,SAA4
10495,chr11,18231423,18248635,-,ENSG00000255071.3,protein_coding,SAA2-SAA4
10496,chr11,18239223,18248668,-,ENSG00000134339.9,protein_coding,SAA2
10497,chr11,18266260,18269977,+,ENSG00000173432.13,protein_coding,SAA1
10498,chr11,18278668,18322198,-,ENSG00000110756.18,protein_coding,HPS5
10499,chr11,18322295,18367045,+,ENSG00000110768.12,protein_coding,GTF2H1
10500,chr11,18394560,18408425,+,ENSG00000134333.14,protein_coding,LDHA
10501,chr11,18412318,18452063,+,ENSG00000166796.12,protein_coding,LDHC
10502,chr11,18455824,18479601,+,ENSG00000166800.11,protein_coding,LDHAL6A
10503,chr11,18468336,18526951,-,ENSG00000074319.13,protein_coding,TSG101
10504,chr11,18529609,18588747,-,ENSG00000151116.17,protein_coding,UEVLD
10505,chr11,18588781,18610255,+,ENSG00000247595.5,protein_coding,SPTY2D1OS
10506,chr11,18606403,18634791,-,ENSG00000179119.15,protein_coding,SPTY2D1
10507,chr11,18693122,18704785,+,ENSG00000151117.9,protein_coding,TMEM86A
10508,chr11,18704312,18726230,-,ENSG00000179057.14,protein_coding,IGSF22
10509,chr11,18727928,18792721,-,ENSG00000110786.18,protein_coding,PTPN5
10510,chr11,18933499,18939414,-,ENSG00000170255.8,protein_coding,MRGPRX1
10511,chr11,19054455,19060717,-,ENSG00000183695.3,protein_coding,MRGPRX2
10512,chr11,19117099,19176422,+,ENSG00000177054.14,protein_coding,ZDHHC13
10513,chr11,19182030,19210571,-,ENSG00000129170.10,protein_coding,CSRP3
10514,chr11,19224063,19241620,-,ENSG00000129173.13,protein_coding,E2F8
10515,chr11,19350724,20121601,+,ENSG00000166833.23,protein_coding,NAV2
10516,chr11,20156155,20160475,-,ENSG00000109851.7,protein_coding,DBX1
10517,chr11,20363685,20383782,+,ENSG00000109854.14,protein_coding,HTATIP2
10518,chr11,20387558,20509338,+,ENSG00000185238.13,protein_coding,PRMT3
10519,chr11,20599594,20659285,+,ENSG00000165970.12,protein_coding,SLC6A5
10520,chr11,20669551,21575686,+,ENSG00000165973.19,protein_coding,NELL1
10521,chr11,21782659,22283567,+,ENSG00000171714.13,protein_coding,ANO5
10522,chr11,22338381,22379503,+,ENSG00000091664.9,protein_coding,SLC17A6
10523,chr11,22622533,22625823,-,ENSG00000183161.6,protein_coding,FANCF
10524,chr11,22625509,22813001,+,ENSG00000148935.12,protein_coding,GAS2
10525,chr11,22813799,22830299,-,ENSG00000198168.9,protein_coding,SVIP
10526,chr11,22846922,22860474,-,ENSG00000255359.3,protein_coding,CCDC179
10527,chr11,24496970,25082638,+,ENSG00000187398.12,protein_coding,LUZP2
10528,chr11,26188842,26663289,+,ENSG00000134343.14,protein_coding,ANO3
10529,chr11,26559032,26572263,-,ENSG00000169550.14,protein_coding,MUC15
10530,chr11,26667020,26723427,-,ENSG00000148942.15,protein_coding,SLC5A12
10531,chr11,26994112,26997087,+,ENSG00000176971.4,protein_coding,FIBIN
10532,chr11,27040725,27127809,+,ENSG00000129151.9,protein_coding,BBOX1
10533,chr11,27330827,27363234,-,ENSG00000109881.17,protein_coding,CCDC34
10534,chr11,27365961,27472790,-,ENSG00000205213.14,protein_coding,LGR4
10535,chr11,27494418,27506769,-,ENSG00000148943.12,protein_coding,LIN7C
10536,chr11,27654893,27722058,-,ENSG00000176697.20,protein_coding,BDNF
10537,chr11,28020619,28108156,-,ENSG00000121621.7,protein_coding,KIF18A
10538,chr11,28108248,28527041,+,ENSG00000169519.21,protein_coding,METTL15
10539,chr11,30009730,30017030,-,ENSG00000182255.7,protein_coding,KCNA4
10540,chr11,30231014,30235261,+,ENSG00000131808.11,protein_coding,FSHB
10541,chr11,30323104,30338223,+,ENSG00000152219.5,protein_coding,ARL14EP
10542,chr11,30384493,30586872,-,ENSG00000066382.17,protein_coding,MPPED2
10543,chr11,30830369,31369810,-,ENSG00000170959.15,protein_coding,DCDC1
10544,chr11,31369840,31432835,+,ENSG00000170946.15,protein_coding,DNAJC24
10545,chr11,31432401,31509645,-,ENSG00000148950.11,protein_coding,IMMP1L
10546,chr11,31509755,31790324,+,ENSG00000109911.19,protein_coding,ELP4
10547,chr11,31784779,31817961,-,ENSG00000007372.25,protein_coding,PAX6
10548,chr11,31812391,32104665,+,ENSG00000285283.1,protein_coding,ENSG00000285283
10549,chr11,32091074,32105722,+,ENSG00000049449.10,protein_coding,RCN1
10550,chr11,32387775,32435564,-,ENSG00000184937.16,protein_coding,WT1
10551,chr11,32583798,32606264,+,ENSG00000149100.13,protein_coding,EIF3M
10552,chr11,32602721,32794662,-,ENSG00000186714.13,protein_coding,CCDC73
10553,chr11,32829927,32858120,+,ENSG00000135378.4,protein_coding,PRRG4
10554,chr11,32892811,32993316,+,ENSG00000060749.16,protein_coding,QSER1
10555,chr11,33015876,33033582,+,ENSG00000121690.11,protein_coding,DEPDC7
10556,chr11,33039417,33105943,+,ENSG00000176148.16,protein_coding,TCP11L1
10557,chr11,33077188,33162371,-,ENSG00000176102.13,protein_coding,CSTF3
10558,chr11,33256672,33357023,+,ENSG00000110422.12,protein_coding,HIPK3
10559,chr11,33376108,33674102,+,ENSG00000110427.17,protein_coding,KIAA1549L
10560,chr11,33698261,33700826,-,ENSG00000205177.7,protein_coding,C11orf91
10561,chr11,33698261,33722467,-,ENSG00000284969.1,protein_coding,ENSG00000284969
10562,chr11,33703010,33736479,-,ENSG00000085063.17,protein_coding,CD59
10563,chr11,33740939,33774543,-,ENSG00000110429.14,protein_coding,FBXO3
10564,chr11,33858576,33892076,-,ENSG00000135363.12,protein_coding,LMO2
10565,chr11,34051731,34102610,+,ENSG00000135387.21,protein_coding,CAPRIN1
10566,chr11,34105617,34147670,+,ENSG00000135372.10,protein_coding,NAT10
10567,chr11,34150987,34358010,-,ENSG00000166016.6,protein_coding,ABTB2
10568,chr11,34438934,34472060,+,ENSG00000121691.7,protein_coding,CAT
10569,chr11,34478791,34525193,-,ENSG00000135374.11,protein_coding,ELF5
10570,chr11,34621093,34663288,+,ENSG00000135373.13,protein_coding,EHF
10571,chr11,34853094,34916379,-,ENSG00000149089.13,protein_coding,APIP
10572,chr11,34915829,35020591,+,ENSG00000110435.13,protein_coding,PDHX
10573,chr11,35138882,35232402,+,ENSG00000026508.21,protein_coding,CD44
10574,chr11,35251205,35420063,-,ENSG00000110436.13,protein_coding,SLC1A2
10575,chr11,35431823,35530300,-,ENSG00000149090.13,protein_coding,PAMR1
10576,chr11,35618460,35620865,+,ENSG00000179431.7,protein_coding,FJX1
10577,chr11,35662775,35818007,+,ENSG00000166326.7,protein_coding,TRIM44
10578,chr11,35943981,36232136,+,ENSG00000179241.13,protein_coding,LDLRAD3
10579,chr11,36269284,36289449,-,ENSG00000110442.12,protein_coding,COMMD9
10580,chr11,36296288,36465204,+,ENSG00000135362.14,protein_coding,PRR5L
10581,chr11,36483769,36510272,-,ENSG00000175104.15,protein_coding,TRAF6
10582,chr11,36510372,36593156,+,ENSG00000166349.11,protein_coding,RAG1
10583,chr11,36575574,36598279,-,ENSG00000175097.9,protein_coding,RAG2
10584,chr11,36594369,36675695,+,ENSG00000166352.18,protein_coding,IFTAP
10585,chr11,40114203,41459773,-,ENSG00000148948.8,protein_coding,LRRC4C
10586,chr11,43311963,43344529,+,ENSG00000166181.13,protein_coding,API5
10587,chr11,43358920,43494933,+,ENSG00000052841.16,protein_coding,TTC17
10588,chr11,43680680,43856617,+,ENSG00000149084.13,protein_coding,HSD17B12
10589,chr11,43880811,43920274,+,ENSG00000166199.13,protein_coding,ALKBH3
10590,chr11,43942637,43943878,+,ENSG00000187479.9,protein_coding,C11orf96
10591,chr11,44047981,44059977,+,ENSG00000205126.2,protein_coding,ACCSL
10592,chr11,44065925,44084237,+,ENSG00000110455.14,protein_coding,ACCS
10593,chr11,44095648,44251962,+,ENSG00000151348.16,protein_coding,EXT2
10594,chr11,44260440,44310139,-,ENSG00000052850.8,protein_coding,ALX4
10595,chr11,44564427,44620358,+,ENSG00000085117.12,protein_coding,CD82
10596,chr11,44726465,44932423,+,ENSG00000157570.12,protein_coding,TSPAN18
10597,chr11,44885903,44951306,-,ENSG00000175274.19,protein_coding,TP53I11
10598,chr11,45095806,45235110,+,ENSG00000019485.14,protein_coding,PRDM11
10599,chr11,45240302,45286341,-,ENSG00000019505.8,protein_coding,SYT13
10600,chr11,45647689,45665622,-,ENSG00000175264.8,protein_coding,CHST1
10601,chr11,45804072,45813016,+,ENSG00000181830.9,protein_coding,SLC35C1
10602,chr11,45847118,45883248,+,ENSG00000121671.12,protein_coding,CRY2
10603,chr11,45885651,45906465,+,ENSG00000121653.11,protein_coding,MAPK8IP1
10604,chr11,45906513,45907272,-,ENSG00000234776.5,protein_coding,C11orf94
10605,chr11,45909663,45918812,-,ENSG00000121680.16,protein_coding,PEX16
10606,chr11,45921621,45929096,+,ENSG00000165905.18,protein_coding,LARGE2
10607,chr11,45929319,46121454,-,ENSG00000135365.17,protein_coding,PHF21A
10608,chr11,46277662,46321409,+,ENSG00000157613.11,protein_coding,CREB3L1
10609,chr11,46332905,46380554,+,ENSG00000149091.15,protein_coding,DGKZ
10610,chr11,46380756,46383837,+,ENSG00000110492.17,protein_coding,MDK
10611,chr11,46383789,46391776,-,ENSG00000180720.8,protein_coding,CHRM4
10612,chr11,46396414,46594125,-,ENSG00000110497.15,protein_coding,AMBRA1
10613,chr11,46602861,46617909,-,ENSG00000180423.4,protein_coding,HARBI1
10614,chr11,46617527,46674818,+,ENSG00000175224.17,protein_coding,ATG13
10615,chr11,46677080,46700619,-,ENSG00000175220.12,protein_coding,ARHGAP1
10616,chr11,46701030,46705912,+,ENSG00000175213.3,protein_coding,ZNF408
10617,chr11,46719196,46739506,+,ENSG00000180210.15,protein_coding,F2
10618,chr11,46743048,46846308,-,ENSG00000175216.15,protein_coding,CKAP5
10619,chr11,46856717,46918642,-,ENSG00000134569.10,protein_coding,LRP4
10620,chr11,46936689,47164385,+,ENSG00000149179.14,protein_coding,CSTPP1
10621,chr11,47164299,47177125,-,ENSG00000149182.15,protein_coding,ARFGAP2
10622,chr11,47177522,47186443,-,ENSG00000165912.16,protein_coding,PACSIN3
10623,chr11,47214465,47239217,+,ENSG00000134574.12,protein_coding,DDB2
10624,chr11,47239302,47248906,-,ENSG00000134575.13,protein_coding,ACP2
10625,chr11,47248300,47269033,+,ENSG00000025434.19,protein_coding,NR1H3
10626,chr11,47269161,47330031,+,ENSG00000110514.19,protein_coding,MADD
10627,chr11,47331406,47352702,-,ENSG00000134571.12,protein_coding,MYBPC3
10628,chr11,47354860,47378547,-,ENSG00000066336.12,protein_coding,SPI1
10629,chr11,47407132,47416496,+,ENSG00000165915.14,protein_coding,SLC39A13
10630,chr11,47418769,47426473,-,ENSG00000165916.9,protein_coding,PSMC3
10631,chr11,47437764,47449143,-,ENSG00000165917.10,protein_coding,RAPSN
10632,chr11,47465933,47565569,-,ENSG00000149187.19,protein_coding,CELF1
10633,chr11,47565336,47584562,+,ENSG00000213619.11,protein_coding,NDUFS3
10634,chr11,47565430,47573461,+,ENSG00000110536.14,protein_coding,PTPMT1
10635,chr11,47572197,47578976,-,ENSG00000123444.14,protein_coding,KBTBD4
10636,chr11,47586678,47589194,+,ENSG00000196666.6,protein_coding,FAM180B
10637,chr11,47589667,47594411,-,ENSG00000172247.4,protein_coding,C1QTNF4
10638,chr11,47617315,47642607,-,ENSG00000109919.10,protein_coding,MTCH2
10639,chr11,47659591,47715389,-,ENSG00000165923.17,protein_coding,AGBL2
10640,chr11,47716494,47767443,-,ENSG00000109920.13,protein_coding,FNBP4
10641,chr11,47778087,47848555,-,ENSG00000030066.14,protein_coding,NUP160
10642,chr11,47980425,48170839,+,ENSG00000149177.15,protein_coding,PTPRJ
10643,chr11,48216810,48217739,+,ENSG00000175619.3,protein_coding,OR4B1
10644,chr11,48245104,48246015,+,ENSG00000172208.7,protein_coding,OR4X2
10645,chr11,48263861,48264778,+,ENSG00000176567.1,protein_coding,OR4X1
10646,chr11,48306223,48307152,+,ENSG00000176555.1,protein_coding,OR4S1
10647,chr11,48324920,48325955,+,ENSG00000176547.11,protein_coding,OR4C3
10648,chr11,48365485,48366465,-,ENSG00000176540.3,protein_coding,OR4C5
10649,chr11,48488793,48489722,+,ENSG00000237388.3,protein_coding,OR4A47
10650,chr11,48975498,48983885,-,ENSG00000220948.6,protein_coding,TRIM51G
10651,chr11,49027501,49038451,+,ENSG00000182053.13,protein_coding,TRIM49B
10652,chr11,49053714,49059112,-,ENSG00000214891.9,protein_coding,TRIM64C
10653,chr11,49145092,49208638,-,ENSG00000086205.18,protein_coding,FOLH1
10654,chr11,49952391,49953419,+,ENSG00000258817.1,protein_coding,OR4C13
10655,chr11,49981473,49982535,-,ENSG00000221954.2,protein_coding,OR4C12
